treat,saw_ads,sales,past_sales,female
1,0,0,0,0
0,1,0,0,0
1,0,0,0,0
1,1,4.0799999,0,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,5.8200002,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,4.3299999,0,1
0,0,0,12.04,1
1,0,0,0,1
1,1,0,4.0799999,1
1,1,0,0,1
1,1,0,4.1999998,1
1,1,6.8600001,0,1
0,1,5.25,0,1
1,1,0,2.73,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,8.7399998,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,0
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,0,8.04,0,0
1,1,4.5300002,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,10.09,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,1,4.8200002,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,6.2199998,1
0,1,0,0,1
1,0,0,0,1
1,0,15.07,0,1
0,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,18.01,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,0
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,2.9200001,0,0
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,5.5100002,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,7.0100002,0,1
0,1,4.2399998,0,1
0,1,0,0,1
0,1,0,3.1300001,0
1,1,0,0,1
0,1,0,0,1
1,1,0,4.2800002,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,0
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,16.200001,0,1
1,0,0,0,0
0,1,0,0,1
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,4.98,0,0
1,1,0,0,1
1,1,5.2600002,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,7.8200002,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
0,1,0,8.1999998,1
1,1,0,0,1
0,1,0,0,0
1,1,0,11.47,1
1,1,0,0,1
1,1,0,0,1
1,0,9.2200003,0,1
0,1,0,0,1
0,0,0,9.5900002,1
1,1,3.9200001,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,0
0,1,0,0,0
1,0,0,20.92,1
1,1,0,0,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,7.2399998,6.1999998,1
1,1,10.57,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,9.4899998,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,8.8400002,0,1
1,1,0,0,0
1,1,4.6900001,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,13.06,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,5.9200001,0
0,1,8.4499998,0,1
1,0,0,0,0
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,0,0,0,1
0,1,6.29,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,7.0999999,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
0,1,0,6.1500001,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,9.4300003,1
1,1,4.8299999,0,0
0,1,6.8099999,5.5100002,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,5.71,1
0,0,0,0,0
0,1,0,0,1
1,1,0,7.9899998,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,6.5900002,0,1
1,1,0,0,1
1,1,0,0,1
1,1,5.1900001,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,7.3800001,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,4.9000001,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,0
1,1,5.1300001,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,6.7600002,5.73,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,5.7600002,0,1
1,1,0,7.5700002,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,2.5999999,0,0
0,1,0,0,0
0,0,0,0,1
1,1,0,0,0
1,1,4.5500002,0,1
1,0,0,0,0
1,1,0,5.4200001,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,7.23,0
0,1,2.6800001,0,0
1,1,0,5.52,1
0,1,0,0,1
1,0,0,0,1
1,1,0,4.6799998,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,4.4299998,1
1,1,0,0,0
1,0,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,16.610001,1
0,0,0,0,0
0,0,0,10.98,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,0,7.7800002,0,1
1,1,0,7.2600002,1
1,1,0,0,1
0,0,0,0,1
1,1,4.5300002,0,1
1,1,0,0,1
0,0,0,10.29,0
0,0,0,20.67,1
1,1,0,0,1
1,1,0,4.25,0
0,1,0,0,1
0,0,0,0,1
0,1,3.23,0,1
1,1,7.3499999,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,6.4400001,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,0,10.15,1
0,1,3.1500001,0,0
1,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,4.1100001,0,1
1,1,3.52,0,1
0,1,7.2600002,0,1
1,1,0,0,1
0,1,0,0,0
0,1,6.71,0,1
1,1,0,0,0
1,1,7.3800001,0,0
0,1,0,0,0
1,1,0,11.97,1
1,1,4.3899999,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,2.5799999,0
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,4.9000001,0,0
0,1,0,0,0
1,0,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,5.1799998,0,1
1,0,0,0,1
0,1,0,4.2199998,0
0,1,0,6.0100002,1
1,1,0,0,1
0,1,0,0,1
1,1,7.3600001,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,8.3100004,0,1
0,0,0,0,1
1,1,4.1999998,2.53,0
0,0,0,0,0
0,1,0,0,1
0,0,10.72,0,1
1,1,0,0,1
1,1,6.3800001,0,1
1,1,0,0,1
0,1,0,6.9099998,1
0,1,0,0,1
1,1,3.4400001,0,1
1,1,2.49,0,0
1,0,0,20.450001,1
1,1,0,0,0
0,0,8.9899998,0,0
1,1,0,0,1
1,0,0,0,1
0,1,6.5999999,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,4.52,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,5.8200002,0,1
1,1,0,0,1
1,1,5.0500002,0,1
0,1,0,0,0
0,1,0,0,0
0,1,4.1199999,0,1
1,1,0,0,1
0,1,6.6399999,0,1
0,1,0,0,0
1,1,0,6.0100002,1
1,1,0,3.0899999,0
0,0,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,11,1
1,1,0,7.8800001,0
1,1,5.29,7.7399998,1
1,1,0,0,1
0,1,0,0,1
1,0,11.99,0,1
0,1,0,0,0
0,1,0,7.5500002,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,12.7,0,1
0,1,0,0,1
1,1,0,0,1
1,1,4.5,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,0,9.7700005,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,13.06,7.4099998,1
1,1,0,0,1
0,1,3.6700001,0,0
1,1,0,0,1
0,1,0,5.3499999,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,7.3099999,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,0,1
1,1,2.6300001,0,0
0,0,0,0,1
1,1,0,14.7,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,4.5300002,2.1800001,0
0,1,6.52,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,9.7799997,0,1
1,1,0,0,1
1,1,0,0,0
0,1,2.3800001,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,5.8899999,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,5.3699999,0,1
0,1,0,0,1
1,1,0,0,0
0,0,0,0,0
1,0,0,0,0
1,1,0,0,1
0,1,3.47,0,0
0,0,3.8499999,0,0
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,5.5100002,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,4.25,0
1,1,0,0,1
0,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,6.1300001,1
1,1,5.0300002,0,1
1,1,0,0,1
0,0,0,0,0
1,0,0,0,0
1,0,0,0,1
0,1,4.23,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,6.2399998,0,1
1,1,0,0,0
0,0,0,0,0
1,1,0,7.8800001,1
1,1,0,0,0
1,1,0,0,0
0,1,4.9099998,0,1
1,0,0,0,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,8.6400003,0,1
0,1,0,0,1
0,1,5.46,0,1
1,0,0,0,1
0,0,7.8000002,0,0
1,1,0,0,1
1,1,8.1400003,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,0
0,0,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,10.1,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,4.9499998,1
1,1,0,2.26,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,0,0,0,1
0,0,5.7600002,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,6.73,1
1,1,0,0,1
1,0,17.360001,0,1
0,0,0,0,1
0,1,0,0,0
0,0,0,0,0
0,1,0,0,1
1,0,0,11.23,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,0
0,1,4.5799999,7.6399999,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,9.2799997,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
0,1,0,9.25,1
1,1,0,4.46,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,5.6500001,0,0
1,1,8.2700005,0,1
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,0
1,0,0,0,1
1,1,4.5,0,0
1,1,0,0,1
0,1,3.9400001,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,8.9099998,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
1,0,4.3299999,0,1
1,1,0,0,1
1,1,0,0,0
0,0,11.11,0,1
1,0,0,0,1
1,0,0,0,0
1,1,3.8,0,0
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,0,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,0,0
0,1,0,4.5900002,1
0,1,0,0,1
0,0,0,0,1
1,1,0,8.6000004,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,0,0,0,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
1,1,4.71,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,3.71,0
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,6.9699998,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,4.5799999,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
1,1,0,0,0
1,1,0,6.6900001,1
0,0,0,0,0
0,0,0,0,1
1,1,0,5.04,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
0,1,0,4.1799998,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,3.5999999,0,0
1,1,0,0,1
0,1,0,4.0599999,1
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,12.9,1
0,0,0,0,1
0,1,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,0
1,0,0,0,1
0,1,0,5.4099998,1
0,0,0,0,0
0,1,5.2600002,0,1
0,1,0,0,1
1,1,7.3099999,0,1
1,0,0,0,1
1,1,0,0,0
0,1,6.2399998,0,1
1,1,8.0100002,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,0,0,0,0
0,1,0,4.9499998,0
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,9.2799997,1
0,0,0,10.03,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,3.5899999,0,0
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,0,6.3099999,1
1,1,0,2.9200001,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,6.73,0,1
0,1,0,0,1
0,0,0,0,0
1,1,0,0,1
0,1,0,0,0
1,1,0,0,1
1,1,0,0,0
1,0,0,22.299999,1
1,1,0,0,1
1,1,0,5.3899999,1
1,1,0,0,1
1,1,0,9.0500002,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,0,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,0
1,1,8.9300003,6.6300001,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,8.3400002,0
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,9.5299997,0,1
0,1,0,7.75,1
1,1,0,0,0
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,0,16.73,0,1
1,1,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,4.7800002,1
0,1,7.0300002,0,1
0,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,0
0,1,0,4.6300001,1
1,0,0,5.75,0
1,1,0,0,0
1,1,0,0,1
0,1,8.8800001,0,1
1,1,0,6.9899998,1
1,0,0,0,1
0,0,0,0,1
1,1,0,5.6599998,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,0
1,1,4.4099998,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,1,0,0,0
0,0,7.6999998,0,0
1,1,0,0,1
1,1,3.9400001,0,1
0,0,0,0,0
1,1,0,4.8200002,1
0,1,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,8.6099997,0,1
1,1,0,0,1
1,1,0,0,0
1,0,0,0,0
1,1,4.6599998,0,0
1,1,0,0,1
0,1,0,9.7799997,1
1,1,0,0,0
1,1,0,0,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,3.8,0
1,1,0,0,0
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,1,0,0,1
0,1,6.1199999,5.1300001,1
1,0,0,0,1
0,1,0,0,1
0,1,8.0200005,0,1
0,1,0,0,1
1,1,0,0,1
0,0,0,15.59,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,0
0,0,8.46,0,1
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,6.9699998,0,1
0,1,0,0,0
1,0,8.8299999,0,1
1,1,0,4.3699999,0
0,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,8.3400002,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,8.9700003,1
0,1,0,5.5900002,1
1,1,0,0,1
0,1,2.6800001,7.4000001,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,5.0599999,0
0,1,4.1900001,0,1
1,0,0,0,1
0,1,6.27,9.54,1
1,1,7.5500002,0,1
1,1,0,0,1
1,1,0,0,1
1,1,5.0300002,0,1
1,0,8.6099997,0,1
1,1,0,0,1
0,1,0,6.6300001,1
1,1,5.8099999,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,5.9899998,1
0,0,0,0,0
1,1,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,7.29,0,1
0,0,0,0,1
1,0,0,0,1
1,0,0,0,1
1,1,0,0,1
0,0,0,0,0
0,1,0,6.2600002,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
1,1,0,9.54,1
0,1,0,0,0
1,1,0,0,0
1,0,0,0,0
1,1,0,0,1
1,1,0,0,0
1,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,0,0,0,1
0,1,0,0,1
0,0,0,17.620001,1
0,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,0,0,1
0,1,0,0,0
1,0,0,9.2200003,1
1,1,0,5.4299998,1
1,1,0,0,0
1,0,0,0,1
1,1,8.5900002,0,1
1,1,0,0,0
0,1,0,0,1
0,1,0,0,1
0,1,0,6.9299998,0
0,0,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,0
0,1,0,6.3400002,1
0,0,23.629999,0,1
0,1,0,0,1
0,1,0,8.1800003,1
1,1,0,0,1
1,1,11.87,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,5.0100002,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,6.4499998,0,1
1,1,0,0,0
1,1,7.6700001,0,1
1,1,0,0,1
1,1,0,0,1
0,0,11.64,0,1
0,1,4.0300002,7.5,1
1,1,0,0,1
1,0,16.139999,9.6499996,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,8.5699997,0,0
1,0,0,0,0
0,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,0,0,0,1
1,1,0,9.1300001,1
0,1,0,0,1
1,1,0,4.0799999,0
1,1,0,0,0
1,1,0,0,1
0,1,0,0,0
0,0,0,0,1
1,1,0,0,0
0,1,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,0,0,0
0,1,0,0,1
0,1,8.2700005,0,0
0,1,0,0,1
1,1,4.0500002,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,0,0,12.38,1
0,1,0,0,1
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
1,0,0,14.27,1
1,1,0,0,1
0,1,6.5700002,0,0
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,3.72,0,0
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,1
1,1,0,0,1
0,1,0,7.6199999,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
0,1,0,0,1
0,1,6.3400002,0,1
1,1,0,6.04,1
1,1,0,0,1
1,1,0,0,0
0,1,4.0999999,0,1
1,1,0,0,1
0,1,0,0,1
0,0,0,0,1
1,1,0,0,1
1,1,0,0,1
0,0,0,0,1
1,1,0,7.4400001,1
0,1,4.0700002,0,0
1,0,0,0,1
1,1,0,0,1
1,0,0,0,1
0,1,0,0,0
1,1,5.8899999,9.54,1
0,1,0,0,1
1,1,0,0,1
0,1,6.3899999,0,1
1,1,4.3099999,0,1
0,1,0,0,0
1,1,0,7.0700002,1
0,1,0,7.71,1
1,1,0,0,0
1,0,0,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,5.98,1
0,0,0,0,0
1,1,0,0,0
0,1,8.25,0,1
1,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,0,0,0
1,1,0,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,0,1
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,1,4.0300002,0,0
1,1,0,4.9200001,1
1,0,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,5.0300002,0,1
1,1,0,0,1
0,1,0,0,0
0,1,0,0,1
0,1,6.9099998,0,0
0,0,0,0,1
1,0,0,0,1
1,1,0,0,1
1,0,9.4399996,0,0
1,1,0,0,1
1,1,0,0,1
0,1,0,13.75,1
0,1,0,0,0
1,0,0,0,1
1,0,0,0,1
0,1,0,0,1
1,1,0,0,1
1,0,0,0,1
1,1,0,0,0
0,1,0,0,0
1,0,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,9.5200005,0,1
1,1,0,0,0
1,1,0,0,1
1,1,4.8099999,0,0
0,1,0,0,1
1,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,1
1,1,0,0,0
1,0,0,0,1
0,1,5.46,0,1
1,1,0,0,0
1,1,17.51,0,1
0,1,5.8400002,0,1
1,0,0,5.9499998,0
0,1,0,0,1
0,1,0,0,0
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,0
1,1,0,0,0
1,1,0,0,0
0,0,0,0,0
1,0,0,13.28,0
1,1,0,0,1
0,1,0,0,1
1,1,0,9.8400002,1
1,0,18.049999,0,1
1,1,0,0,1
1,0,0,18.48,1
1,1,7.21,0,0
1,0,0,0,1
1,0,0,0,0
1,1,0,0,1
1,1,0,0,1
